x	left	right
0.0	0.026607203915265814	5.61668786447745e-238
0.05764411027568922	0.030430231750106052	6.87344374794513e-236
0.11528822055137844	0.03452633954076359	8.23361834122051e-234
0.17293233082706766	0.038862887909453324	9.654490002402855e-232
0.23057644110275688	0.043396915076990956	1.1081286879703238e-229
0.2882205513784461	0.048075288819513735	1.245011363874808e-227
0.3458646616541353	0.05283530286416513	1.3692371965696293e-225
0.40350877192982454	0.057605739475052736	1.4740299837987396e-223
0.46115288220551376	0.06230839525023306	1.5533030781413452e-221
0.518796992481203	0.0668600399664206	1.6022428564821172e-219
0.5764411027568922	0.07117475044099349	1.6177922144751362e-217
0.6340852130325814	0.07516653483146035	1.5989666075878871e-215
0.6917293233082706	0.07875213963293386	1.546957218026807e-213
0.7493734335839599	0.08185391382733202	1.4650062188854062e-211
0.8070175438596491	0.08440259385370434	1.3580722940442817e-209
0.8646616541353382	0.08633987051461037	1.2323343845180667e-207
0.9223057644110275	0.08762060521890307	1.0946026603145662e-205
0.9799498746867168	0.08821457801454723	9.517145047781844e-204
1.037593984962406	0.08810767290903332	8.099890228878184e-202
1.0952380952380951	0.08730243557078615	6.74798073824777e-200
1.1528822055137844	0.08581797266061601	5.502889488460606e-198
1.2105263157894737	0.0836891983755511	4.392684424136657e-196
1.2681704260651627	0.08096546972878714	3.432349258678619e-194
1.325814536340852	0.07770868510385961	2.625277388289143e-192
1.3834586466165413	0.07399094842608232	1.965536797727455e-190
1.4411027568922306	0.0698919220528777	1.440487240458896e-188
1.4987468671679198	0.06549600395341944	1.0333796588776524e-186
1.5563909774436089	0.06088946836640918	7.256591194433572e-185
1.6140350877192982	0.056157704038373286	4.988013983301311e-183
1.6716791979949874	0.05138267116271843	3.3561775123001947e-181
1.7293233082706765	0.04664067863318054	2.2104690573817796e-179
1.7869674185463658	0.04200055898038773	1.4251028635419122e-177
1.844611528822055	0.0375222914021659	8.99353111478302e-176
1.9022556390977443	0.03325609570562834	5.555671087575182e-174
1.9598997493734336	0.029241993707956715	3.359425906912756e-172
2.017543859649123	0.025509811375495184	1.9884554428070808e-170
2.075187969924812	0.02207957601300093	1.1520966571716569e-168
2.132832080200501	0.018962248987096576	6.5340766565171056e-167
2.1904761904761902	0.01616072614346663	3.6274529651404526e-165
2.2481203007518795	0.013671035163489364	1.971249565516846e-163
2.305764411027569	0.011483661111268494	1.0485851121357128e-161
2.363408521303258	0.009584937538916207	5.4599418824438074e-160
2.4210526315789473	0.007958449720409322	2.7828808264508744e-158
2.4786967418546366	0.0065864077289251	1.388428287246232e-156
2.5363408521303255	0.00545095899353876	6.7807003687998e-155
2.5939849624060147	0.004535421562810602	3.241514065624259e-153
2.651629072681704	0.003825429584515807	1.5168530984568742e-151
2.7092731829573933	0.0033099906738181272	6.94802530671412e-150
2.7669172932330826	0.0029824602791720944	3.1153117718163398e-148
2.824561403508772	0.002841440475566378	1.3673002610353455e-146
2.882205513784461	0.002891609650016661	5.874197353001769e-145
2.9398496240601504	0.0031444853478064688	2.4703325780493335e-143
2.9974937343358397	0.0036191153917627884	1.0169148146220677e-141
3.0551378446115285	0.00434268275734321	4.0976605513290875e-140
3.1127819548872178	0.005350998279614553	1.6162540987442288e-138
3.170426065162907	0.006688842981838953	6.24030124981672e-137
3.2280701754385963	0.008410109732891528	2.358434005379014e-135
3.2857142857142856	0.010577683303950926	8.724974304031585e-134
3.343358395989975	0.013262990058508126	3.1595617022988436e-132
3.401002506265664	0.01654514487349455	1.1199839045864689e-130
3.458646616541353	0.020509624805560202	3.886144792720454e-129
3.5162907268170422	0.025246407673515516	1.3199224941902838e-127
3.5739348370927315	0.030847530014066243	4.388338687107473e-126
