span_id	left	right	size	convergence	family_frequency	labels	domain_types	synthetic	span_chart_rank	blend_colour
1-12	1	12	12	1	2	suprasegmental tone deletion maximal h deletion	phonological	False		#20845E
3-4	3	4	2	4	1	segmental consonant assimilation alveolarization|segmental consonant insertion glottal stop insertion|suprasegmental accent minimal intensity|suprasegmental tone insertion minimal h tone insertion	phonological	False	1	#20845E
3-6	3	6	4	1	1	suprasegmental tone insertion maximal h tone insertion	phonological	False	2	#20845E
3-12	3	12	10	2	2	suprasegmental accent maximal intensity|suprasegmental tone deletion minimal h deletion	phonological	False	5	#20845E
4-10	4	10	7	1	1	suprasegmental tone deletion long distance tone reduction h h>l h	phonological	False	4	#20845E
4-12	4	12	9	1	1	segmental vowel deletion apocope	phonological	False	3	#20845E
