span_id	left	right	size	convergence	family_frequency	labels	domain_types	synthetic	span_chart_rank	blend_colour
1-32	1	32	32	0	1	(root)	(synthetic)	True		#000000
12-15	12	15	4	2	1	segmental consonant deletion consonant deletion|segmental vowel deletion vowel deletion	phonological	False	1	#20845E
