family_id	family_number	n_spans	newick
family_001	1	5	(1,2,(3,((4,5,(6,7,8,9,10,11)6-11)4-11,12,13)4-13)3-13,14)1-14;
family_002	2	4	(1,2,(((3,4,5,6,7,8)3-8,9)3-9,10,11,12,13)3-13,14)1-14;
