family_id	span_id
family_001	1-32
family_001	2-10
family_001	2-18
family_001	2-26
family_001	2-30
family_001	2-32
family_001	3-10
family_001	7-10
family_002	1-32
family_002	2-26
family_002	2-30
family_002	2-32
family_002	3-10
family_002	3-26
family_002	7-10
family_003	1-32
family_003	2-26
family_003	2-30
family_003	2-32
family_003	3-26
family_003	6-20
family_003	7-10
