family_id	family_number	n_spans	newick
family_001	1	6	(1,2,(3,4,5,(((6,(7,8)7-8)6-8,9)6-9,10,11,12)6-12,13,14,15)3-15,16,17,18,19,20)1-20;
family_002	2	6	(1,2,3,4,5,((((6,(7,8)7-8)6-8,9)6-9,10,11,12)6-12,13,14,15,16,17,18,19,20)6-20)1-20;
family_003	3	5	((1,2,3,4,5,((6,(7,8)7-8)6-8,9)6-9)1-9,10,11,12,13,14,15,16,17,18,19,20)1-20;
family_004	4	5	(1,2,(3,4,5,((6,7,(8,9)8-9)6-9,10,11,12)6-12,13,14,15)3-15,16,17,18,19,20)1-20;
family_005	5	5	(1,2,(3,4,5,(6,7,((8,9)8-9,10,11)8-11,12)6-12,13,14,15)3-15,16,17,18,19,20)1-20;
family_006	6	5	(1,2,3,4,5,(((6,7,(8,9)8-9)6-9,10,11,12)6-12,13,14,15,16,17,18,19,20)6-20)1-20;
family_007	7	5	(1,2,3,4,5,((6,7,((8,9)8-9,10,11)8-11,12)6-12,13,14,15,16,17,18,19,20)6-20)1-20;
family_008	8	5	(1,2,3,4,5,(6,7,(((8,9)8-9,10,11)8-11,12,13,14,15,16,17,18,19,20)8-20)6-20)1-20;
family_009	9	4	((1,2,3,4,5,(6,7,(8,9)8-9)6-9)1-9,10,11,12,13,14,15,16,17,18,19,20)1-20;
