span_id	left	right	size	convergence	family_frequency	labels	domain_types	synthetic	span_chart_rank	blend_colour
1-20	1	20	20	0	3	(root)	(synthetic)	True		#000000
4-7	4	7	4	1	1	segmental consonant assimilation verb conditioned variability	phonological	False	2	#20845E
4-18	4	18	15	1	3	suprasegmental accent maximal	phonological	False	6	#20845E
6-7	6	7	2	2	2	segmental vowel insertion minimal vocalic epenthesis|suprasegmental accent minimal	phonological	False	3	#20845E
6-11	6	11	6	1	2	segmental consonant assimilation regressive	phonological	False	5	#20845E
6-15	6	15	10	2	2	segmental consonant assimilation maximal palatalization|segmental vowel assimilation maximal vocalic epenthesis	phonological	False	4	#20845E
7-11	7	11	5	2	1	segmental consonant assimilation minimal palatalization|segmental consonant assimilation second person	phonological	False	1	#20845E
