family_id	family_number	n_spans	newick
family_001	1	7	(1,2,(3,(4,(5,6,7,8,9,(10,11,(12,(13,14,15)13-15)12-15)10-15)5-15)4-15,16,17,18,19,20,21)3-21,22,23,24,25,26,27,28,29,30,31,32)1-32;
family_002	2	7	(1,2,3,((4,(5,6,7,8,9,(10,11,(12,(13,14,15)13-15)12-15)10-15)5-15)4-15,16,17,18,19,20,21,22)4-22,23,24,25,26,27,28,29,30,31,32)1-32;
family_003	3	6	(1,2,(3,4,5,6,7,8,(9,(10,11,(12,(13,14,15)13-15)12-15)10-15,16,17,18,19,20,21)9-21)3-21,22,23,24,25,26,27,28,29,30,31,32)1-32;
family_004	4	6	(1,2,(3,4,5,6,7,8,(9,10,(11,(12,(13,14,15)13-15)12-15,16)11-16,17,18,19,20,21)9-21)3-21,22,23,24,25,26,27,28,29,30,31,32)1-32;
family_005	5	6	(1,2,3,(4,5,6,7,8,(9,(10,11,(12,(13,14,15)13-15)12-15)10-15,16,17,18,19,20,21)9-21,22)4-22,23,24,25,26,27,28,29,30,31,32)1-32;
family_006	6	6	(1,2,3,(4,5,6,7,8,(9,10,(11,(12,(13,14,15)13-15)12-15,16)11-16,17,18,19,20,21)9-21,22)4-22,23,24,25,26,27,28,29,30,31,32)1-32;
family_007	7	5	(1,2,3,(4,5,6,7,8,9,10,11,((12,(13,14,15)13-15)12-15,16,17,18,19,20,21,22)12-22)4-22,23,24,25,26,27,28,29,30,31,32)1-32;
