family_id	family_number	n_spans	newick
family_001	1	9	(1,2,3,4,(5,6,(7,((8,9,10)8-10,(11,(((12,13,14,15)12-15,16,17,18)12-18,19)12-19)11-19)8-19,20,21,22,23)7-23)5-23,24)1-24;
family_002	2	8	(1,2,3,4,(5,6,((7,8)7-8,9,10,(11,(((12,13,14,15)12-15,16,17,18)12-18,19)12-19)11-19,20,21,22,23)7-23)5-23,24)1-24;
family_003	3	7	(1,2,3,4,(5,6,((7,8)7-8,9,10,11,((12,13,14,15)12-15,16,17,18)12-18,(19,20,21)19-21,22,23)7-23)5-23,24)1-24;
family_004	4	7	(1,2,3,4,(5,6,(7,(8,9,10)8-10,11,((12,13,14,15)12-15,16,17,18)12-18,(19,20,21)19-21,22,23)7-23)5-23,24)1-24;
family_005	5	6	(1,2,3,4,(5,6,(7,(((8,9,10)8-10,11,12)8-12,13,14,15,16,17,18,19)8-19,20,21,22,23)7-23)5-23,24)1-24;
family_006	6	6	(1,2,3,4,(5,6,(7,((8,9,10)8-10,11,12)8-12,13,14,15,16,17,18,(19,20,21)19-21,22,23)7-23)5-23,24)1-24;
