x	left	right
0.0	3.1538558211287616e-15	3.189542862412732e-23
0.06015037593984962	6.636501873449993e-15	6.563181950119704e-23
0.12030075187969924	1.383968482560686e-14	1.3431832535114612e-22
0.18045112781954886	2.8602419466515526e-14	2.7339521882390735e-22
0.24060150375939848	5.858263957319206e-14	5.5345381412349895e-22
0.3007518796992481	1.1891172882721183e-13	1.1143116647718707e-21
0.3609022556390977	2.392048844608328e-13	2.2313453466215133e-21
0.42105263157894735	4.768754736808833e-13	4.443873920289562e-21
0.48120300751879697	9.421705449233998e-13	8.802205200341134e-21
0.5413533834586466	1.8447760501996913e-12	1.7340278620819734e-20
0.6015037593984962	3.5797061154821667e-12	3.39746879550493e-20
0.6616541353383458	6.88399725502344e-12	6.620483452947067e-20
0.7218045112781954	1.3119690689447927e-11	1.283094829547423e-19
0.7819548872180451	2.4779703003689423e-11	2.4732193064120746e-19
0.8421052631578947	4.638293116838744e-11	4.741342447740602e-19
0.9022556390977443	8.604187718382133e-11	9.040133461994951e-19
0.9624060150375939	1.5817984885931113e-10	1.7142856238893406e-18
1.0225563909774436	2.881920713866797e-10	3.233153669146602e-18
1.0827067669172932	5.20358309027767e-10	6.064630322577345e-18
1.1428571428571428	9.311347864250473e-10	1.1314025205147773e-17
1.2030075187969924	1.6512476131508482e-09	2.0992529562158508e-17
1.263157894736842	2.9020269870913242e-09	3.873889490948698e-17
1.3233082706766917	5.054524240174507e-09	7.10991656629526e-17
1.3834586466165413	8.72466405623381e-09	1.297826398813981e-16
1.443609022556391	1.492473869284753e-08	2.3561532024962786e-16
1.5037593984962405	2.5301970887735022e-08	4.254272168044519e-16
1.5639097744360901	4.2510044562175776e-08	7.63979733324885e-16
1.6240601503759398	7.078127178179015e-08	1.36449901915904e-15
1.6842105263157894	1.1679782516161668e-07	2.423814841488523e-15
1.744360902255639	1.9100324399959919e-07	4.28213619069488e-15
1.8045112781954886	3.09553931123863e-07	7.524130743977456e-15
1.8646616541353382	4.971889831300608e-07	1.3148827080411242e-14
1.9248120300751879	7.91400395611465e-07	2.2853489251231734e-14
1.9849624060150375	1.2484197259140691e-06	3.950507066480361e-14
2.045112781954887	1.951706796147991e-06	6.791848523796062e-14
2.1052631578947367	3.0238352096188557e-06	1.1613361970308784e-13
2.1654135338345863	4.6429206139749215e-06	1.9749802467781415e-13
2.225563909774436	7.065029662693651e-06	3.340429979484308e-13
2.2857142857142856	1.0654334175611525e-05	5.619230042553516e-13
2.345864661654135	1.592312236779156e-05	9.40126021495051e-13
2.406015037593985	2.3584123718701956e-05	1.5643364257782038e-12
2.4661654135338344	3.4617910439747746e-05	2.5888629794850808e-12
2.526315789473684	5.035835670210409e-05	4.2611104851177175e-12
2.5864661654135337	7.259920149073352e-05	6.975435827237263e-12
2.6466165413533833	0.00010372459154798537	1.1356767189929837e-11
2.706766917293233	0.0001468659837018753	1.8389627026808948e-11
2.7669172932330826	0.00020608685922019363	2.96159686714236e-11
2.827067669172932	0.00028659524525561644	4.743662535822142e-11
2.887218045112782	0.0003949819608577506	7.556774319579503e-11
2.9473684210526314	0.00053947974643466	1.1972750763391844e-10
3.007518796992481	0.0007302349819235961	1.8866279077608093e-10
3.0676691729323307	0.0009795796039035038	2.956741724604541e-10
3.1278195488721803	0.001302286237141902	4.608667206147608e-10
3.18796992481203	0.0017157847086415737	7.144504771067351e-10
3.2481203007518795	0.0022403133750855853	1.1015487851707533e-09
3.308270676691729	0.0028989745465700587	1.6891575730711443e-09
3.3684210526315788	0.0037176603112235866	2.576151602846327e-09
3.4285714285714284	0.004724813907355948	3.907576538109389e-09
3.488721804511278	0.005950993122355465	5.894926489488852e-09
3.5488721804511276	0.007428206641756805	8.84472060492742e-09
3.6090225563909772	0.009189002316241259	1.3198502777642956e-08
3.669172932330827	0.011265298223034006	1.9588448670882454e-08
3.7293233082706765	0.013686963120835668	2.8914137594353636e-08
3.789473684210526	0.01648017199220605	4.2447808185064724e-08
3.8496240601503757	0.019665583950936358	6.197765268349002e-08
3.9097744360902253	0.02325641252986081	9.0001512017666e-08
3.969924812030075	0.027256480511994984	1.2998681908798564e-07
4.030075187969924	0.03165837096813965	1.8671691237289415e-07
4.090225563909774	0.03644180080400827	2.667490182051017e-07
4.150375939849624	0.04157235073471831	3.7901538192632464e-07
4.2105263157894735	0.04700068431556898	5.356063008827307e-07
4.270676691729323	0.05266237712031943	7.527822277681415e-07
4.330827067669173	0.05847845478737153	1.052271671368934e-06
4.390977443609023	0.06435670580256267	1.4629222496125572e-06
4.451127819548872	0.07019379293791131	2.022783773399424e-06
4.511278195488721	0.0758781386228098	2.7817143564818063e-06
4.571428571428571	0.08129350748571666	3.8046127940992113e-06
4.631578947368421	0.08632315781890892	5.175392177357395e-06
4.69172932330827	0.09085438704348005	7.001820037390201e-06
4.75187969924812	0.09478325854317213	9.421358125582278e-06
4.81203007518797	0.09801927211767018	1.2608138858876175e-05
4.87218045112782	0.10048973046534192	1.6781213861635e-05
4.932330827067669	0.10214356096681226	2.2214201051545005e-05
4.992481203007518	0.1029543755668818	2.9246438291257187e-05
5.052631578947368	0.10292259019988384	3.829572159192471e-05
5.112781954887218	0.10207647604871818	4.9872662040473644e-05
5.172932330827067	0.10047207395147296	6.459663600852908e-05
5.233082706766917	0.09819196577285831	8.32132261022573e-05
5.293233082706767	0.09534295765808673	0.00010661295460252912
5.353383458646617	0.09205278523406882	0.00013585099650795064
5.413533834586466	0.08846599626928749	0.00017216742649396415
5.473684210526315	0.08473919946910778	0.00021700740525552309
5.533834586466165	0.08103588776607036	0.0002720405495282311
5.593984962406015	0.07752105087460458	0.0003391785621125668
5.654135338345864	0.0743557864884588	0.00042059003092894494
5.7142857142857135	0.0716921047339015	0.0005187111489474271
5.774436090225564	0.06966809931459639	0.0006362509710635166
5.834586466165414	0.06840363422167767	0.0007761897225159141
5.894736842105263	0.06799666957347192	0.0009417686202790318
5.954887218045112	0.06852032597626469	0.001136469678508579
6.015037593984962	0.0700207646598109	0.001363984055708517
6.075187969924812	0.07251594040204579	0.0016281676775866255
6.135338345864661	0.07599526487487174	0.00193298314582391
6.1954887218045105	0.0804201978673353	0.002282427325718768
6.2556390977443606	0.08572576103521731	0.0026804444964547086
6.315789473684211	0.09182294183533875	0.00313082554209221
6.37593984962406	0.0986019233219249	0.003637094347832923
6.436090225563909	0.10593603881211165	0.004202383325588784
6.496240601503759	0.11368631067842863	0.0048293007985601094
6.556390977443609	0.12170639261222677	0.005519793792046167
6.616541353383458	0.12984769861258422	0.006275010566113307
6.6766917293233075	0.13796447431603176	0.0070951679388998445
6.7368421052631575	0.14591855175757756	0.007979429037991807
6.796992481203008	0.15358353126169927	0.008925797531655432
6.857142857142857	0.16084815660150192	0.009931034584385972
6.917293233082706	0.16761869264597593	0.010990604710523115
6.977443609022556	0.17382017699502422	0.012098656332856136
7.037593984962406	0.17939649478147662	0.013248042169561504
7.097744360902255	0.18430931295245281	0.014430383566667633
7.157894736842104	0.18853599934138424	0.01563618157560387
7.2180451127819545	0.19206673423786658	0.016854975975448053
7.2781954887218046	0.1949010895353619	0.01807555160470969
7.338345864661654	0.19704439550297348	0.019286189362680943
7.398496240601503	0.19850423235847175	0.020474957145579124
7.458646616541353	0.19928737036969763	0.02163003388990886
7.518796992481203	0.19939743855262526	0.022740057904496777
7.578947368421052	0.19883353173315776	0.0237944888861488
7.639097744360901	0.1975898752533105	0.024783971531928073
7.6992481203007515	0.1956565646242375	0.025700687575603825
7.7593984962406015	0.19302129395804574	0.02653868246536418
7.819548872180451	0.18967189225897746	0.027294152824654538
7.8796992481203	0.1855994099218558	0.02796568133606368
7.93984962406015	0.18080144644336366	0.028554406772626474
8.0	0.17528538905885996	0.029064118558349773
8.060150375939848	0.1690712422593514	0.029501267430172333
8.120300751879698	0.16219376814327263	0.029874886431500512
8.180451127819548	0.15470372256319584	0.03019641950454742
8.240601503759398	0.14666805492366333	0.0304794582572089
8.300751879699249	0.13816903165228542	0.030739390937467494
8.360902255639097	0.12930233566134025	0.030992971121758462
8.421052631578947	0.12017427787322635	0.03125781697625395
8.481203007518797	0.11089832478639552	0.03155185504541271
8.541353383458645	0.10159119282354465	0.03189272523038351
8.601503759398495	0.09236878297673745	0.03229716582206371
8.661654135338345	0.08334222772600244	0.032780399046572456
8.721804511278195	0.07461429839414016	0.03335553848096637
8.781954887218046	0.06627637897957854	0.03403303984350959
8.842105263157894	0.058406157394030246	0.034820216020656644
8.902255639097744	0.05106612290741338	0.035720835754739604
8.962406015037594	0.044302895456353124	0.036734823203784475
9.022556390977442	0.0381473537033688	0.03785807264907951
9.082706766917292	0.03261547869721985	0.0390823890474695
9.142857142857142	0.027709791708812277	0.040395561012223115
9.203007518796992	0.023421239896521458	0.04178156829272491
