span_id	left	right	size	convergence	family_frequency	labels	domain_types	synthetic	span_chart_rank	blend_colour
1-32	1	32	32	0	2	(root)	(synthetic)	True		#000000
4-22	4	22	19	1	2	recursion based maximal coordination	morphosyntactic	False	3	#BC3C29
5-15	5	15	11	1	1	recursion based maximal subordination	morphosyntactic	False	1	#BC3C29
12-15	12	15	4	1	2	nonpermutability rigid minimal	morphosyntactic	False	4	#BC3C29
12-22	12	22	11	1	1	nonpermutability maximal	morphosyntactic	False	2	#BC3C29
