span_id	left	right	size	convergence	family_frequency	labels	domain_types	synthetic	span_chart_rank	blend_colour
1-28	1	28	28	4	5	segmental consonant insertion final glottalization|segmental syllabification maximal syllabification|suprasegmental tone sandhi maximal tone sandhi|suprasegmental tone spreading maximal mid tone spreading	phonological	False		#20845E
3-15	3	15	13	2	2	segmental consonant dissimilation glottal dissimilation|suprasegmental accent maximal	phonological	False	3	#20845E
10-12	10	12	3	1	2	segmental syllabification minimal syllabification	phonological	False	2	#20845E
10-15	10	15	6	1	4	suprasegmental accent minimal	phonological	False	6	#20845E
10-24	10	24	15	1	3	suprasegmental tone spreading rising tone levelling	phonological	False	5	#20845E
11-14	11	14	4	1	3	suprasegmental tone spreading minimal mid tone spreading	phonological	False	4	#20845E
11-19	11	19	9	1	1	suprasegmental tone sandhi minimal tone sandhi	phonological	False	1	#20845E
