family_id	span_id
family_001	1-21
family_001	2-3
family_001	2-4
family_001	2-7
family_001	2-16
family_001	2-20
family_001	11-16
family_002	1-21
family_002	2-3
family_002	2-16
family_002	2-20
family_002	4-12
family_002	4-16
family_003	1-21
family_003	2-3
family_003	2-16
family_003	2-20
family_003	4-16
family_003	11-16
