group	kind	family_count	n
morphosyntactic	class	1	1968
morphosyntactic	class	2	2751
morphosyntactic	class	3	281
phonological	class	1	4286
phonological	class	2	711
phonological	class	3	3
indeterminate	class	1	3404
indeterminate	class	2	1558
indeterminate	class	3	38
morsyn_indet	bundle	1	216
morsyn_indet	bundle	2	2553
morsyn_indet	bundle	3	2231
