span_id	left	right	size	convergence	family_frequency	labels	domain_types	synthetic	span_chart_rank	blend_colour
1-27	1	27	27	0	1	(root)	(synthetic)	True		#000000
17-20	17	20	4	1	1	suprasegmental accent	phonological	False	1	#20845E
