span_id	left	right	size	convergence	family_frequency	labels	domain_types	synthetic	span_chart_rank	blend_colour
1-13	1	13	13	1	1	ciscategorial selection maximal hin=trans	morphosyntactic	False	1	#BC3C29
1-14	1	14	14	1	1	ciscategorial selection maximal hin=cis	morphosyntactic	False	2	#BC3C29
1-15	1	15	15	2	2	nonpermutability scopal|recursion based	morphosyntactic	False		#BC3C29
5-6	5	6	2	1	2	ciscategorial selection minimal	morphosyntactic	False	4	#BC3C29
5-15	5	15	11	1	1	noninterruption	morphosyntactic	False	3	#BC3C29
8-11	8	11	4	1	2	nonpermutability rigid	morphosyntactic	False	5	#BC3C29
