span_id	left	right	size	convergence	family_frequency	labels	domain_types	synthetic	span_chart_rank	blend_colour
1-32	1	32	32	0	3	(root)	(synthetic)	True		#000000
3-21	3	21	19	1	3	free occurrence maximal	indeterminate	False	6	#6F99AD
4-15	4	15	12	1	1	free occurrence minimal declarative	indeterminate	False	1	#6F99AD
9-21	9	21	13	1	2	idiom	indeterminate	False	4	#6F99AD
10-15	10	15	6	2	2	free occurrence minimal imperative|recursion based minimal coordination	indeterminate	False	3	#6F99AD
11-16	11	16	6	1	1	pausing pause	indeterminate	False	2	#6F99AD
13-15	13	15	3	3	3	deviations allomorphy finiteness|deviations suppletion|deviations suppletion suppletion for number	indeterminate	False	5	#6F99AD
