span_id	left	right	size	convergence	family_frequency	labels	domain_types	synthetic	span_chart_rank	blend_colour
1-15	1	15	15	0	1	(root)	(synthetic)	True		#000000
5-12	5	12	8	1	1	segmental vowel assimilation maximal vowel copying	phonological	False	2	#20845E
5-15	5	15	11	1	1	suprasegmental accent stress	phonological	False	1	#20845E
