tree_number	newick	group_spans	group_convergence
1	(1,2,(((3,4)3-4,5,6)3-6,7,8,9,10,11,12)3-12)1-12;	1-12;3-12;3-6;3-4	1;2;1;4
2	(1,2,(3,((4,5,6,7,8,9,10)4-10,11,12)4-12)3-12)1-12;	1-12;3-12;4-12;4-10	1;2;1;1
