family_id	family_number	n_spans	newick
family_001	1	6	((1,(2,3,(4,5,(6,(7,8)7-8)6-8,9)4-9,10)2-10)1-10,11,12,13)1-13;
family_002	2	5	(((1,2,3,4,5,(6,(7,8)7-8)6-8)1-8,9,10)1-10,11,12,13)1-13;
family_003	3	4	((1,(2,3,4,5,6,7,(8,9,10)8-10)2-10)1-10,11,12,13)1-13;
family_004	4	4	(1,2,3,4,5,6,(7,((8,9,10)8-10,11)8-11,12)7-12,13)1-13;
family_005	5	3	(1,2,3,4,5,6,((7,8)7-8,9,10,11,12)7-12,13)1-13;
